district,club_id,club_name,club_base,members,country
3000,8825432,Srinivasan College of Arts and Science,Community,12,India
3000,8827391,Sri Solamalai Polytechnic College,University,14,India
3000,8828343,Sri Vinayaga College of Education,University,36,India
3000,8828427,SRM Trichy College of Nursing,University,50,India
3000,8827361,SSM College of Arts and Science,University,19,India
3000,8826745,St. Antony's College,University,15,India
3000,8826704,Subramanian Polytechnic College,University,15,India
3000,8826499,The Yadava College,University,15,India
3000,91605,Thiagarajar College,University,11,India
3000,8827165,Thiagarajar College of Engineering,University,3,India
3000,8826470,Tiruchirapalli Yara,Community,12,India
3000,8827360,Trichy Celestial,Community,15,India
3000,8826764,Trichy Diamonds,Community,11,India
3000,8828425,Trichy SRM Arts & Science College,University,51,India
3000,8828452,Trichy SRM Medical College Hospital and Research Centre,University,"1,854",India
3000,8828052,Urumu Dhanalakshmi College,University,40,India
3000,91798,Valluvar College of Science & Management,University,5,India
3000,8824426,"Velammal College Of Engineering & Technology, Madurai",University,24,India
3000,8825381,Venkateswara College of Education Pudukkottai,University,4,India
3000,8826095,Venkateswara Polytechnic College,University,8,India
3000,8827404,Vidiyal Aranthangi,Community,17,India
3000,217587,Vijay Institute of Management,University,13,India
3000,8827688,Vikas College of Arts & Science,University,556,India
3011,8826543,Activa Delhi IHE,University,45,India
3011,8823523,Apeejay Stya University-Gurugram,University,15,India
3011,216041,College of Vocational Studies,University,17,India
3011,215193,Davim Faridabad,University,22,India
3011,8826452,Delhi Allure Midwest,Community,16,India
3011,8828423,Delhi Capital Circle,Community,17,India
3011,8828587,Delhi Catalyst,Community,12,India
3011,8825852,Delhi Dynamic Leaders,Community,13,India
3011,8825072,Delhi Ehsaas,Community,20,India
3011,217240,Delhi Elite,Community,18,India
3011,8827498,Delhi Genesis,Community,8,India
3011,8826199,Delhi Genesis Midwest,Community,21,India
3011,8826601,Delhi Heights,Community,37,India
3011,8828605,Delhi Imperia,Community,15,India
3011,212976,Delhi Janak,Community,12,India
3011,8825116,Delhi MAIMS,University,40,India
3011,8826105,Delhi Midtown Maitreyi,University,22,India
3011,8827666,Delhi Nexus,Community,10,India
3011,8824348,Delhi-Pankh,Community,14,India
3011,217446,Delhi Philanthropists,Community,8,India
3011,8826443,Delhi Phoenix Midwest,Community,1,India
3011,212618,Delhi Rajdhani,Community,24,India
3011,5211,Delhi South,Community,27,India
3011,8823652,Delhi South Central,Community,30,India
3011,8826153,Delhi South East,Community,21,India
3011,8826450,Delhi Valiant Midwest,Community,26,India
3011,8825160,Delhi Yuva,Community,8,India
3011,8826360,Don Bosco Institute of Technology (Sankalp),University,2,India
3011,217457,DPSRU,University,35,India
3011,8826826,Dronacharya Govt. College (Gurugram),University,12,India
3011,89542,DTU Regency,University,33,India
3011,218073,DUSC,Community,6,India
3011,218427,Faridabad Aravalli,Community,40,India
3011,88674,Galgotia Educational Institute,University,36,India
3011,8828087,Galgotias University,University,21,India
3011,8826750,"GD Goenka University, Sohna",Community,26,India
3011,8823740,Guru Tegh Bahadur Institute of Technology,University,4,India
3011,8826684,IILM University Gurugram,University,8,India
3011,212955,Indira Gandhi Delhi Technical University for Women,University,37,India
3011,8826848,Indraprastha College For Women (DU),University,12,India
3011,218201,Ingenious Minds,Community,19,India
3011,8826897,Jagannath Institute of Management Sciences,University,23,India
3011,8828216,Kirori Mal College,University,16,India
3011,8826451,KR Manglam University,University,2,India
3011,8826403,"Lady Shri Ram College, New Delhi",University,18,India
3011,8826646,Lakshmibai College,University,33,India
3011,216061,Maharaja Agarsain,Community,15,India
3011,8823679,Meraki,Community,12,India
3011,8827485,National Association for Blind,University,17,India
3011,216303,N D I M,University,7,India
3011,5141,New Delhi,Community,58,India
3011,84694,N.S.I.T. Regency,University,13,India
3011,217706,Ramanujan College,University,34,India
3011,8824372,Resilience,Community,17,India
3011,218552,Rever,Community,10,India
3011,215722,Saksham,Community,15,India
3011,8827668,SGT University,University,27,India
3011,8826151,Shaheed Bhagat Singh College,University,25,India
3011,91072,Shri Aurobindo College,University,12,India
3011,8827675,Shri Ram College of Commerce,University,8,India
3011,88900,Sri Guru Gobind Singh College of Commerce,University,18,India
3011,8826337,Sri Guru Tegh Bahadur Khalsa College,University,11,India
3011,8826477,Starex University,University,9,India
3011,218560,Sushant University,University,23,India
3011,214806,The North'Cap University,University,26,India
3011,8824525,Trinity Institute Dwarka,University,6,India
3011,8823269,Unified Spirits,Community,16,India
3011,8825068,Virasat,Community,2,India
3011,215103,Visioners League,Community,19,India
3011,8826620,World Without Childhood Blindness,Community,13,India
3011,217456,Young Souvenirs,Community,13,India
3011,213097,Young Visionaries,Community,0,India
3012,215308,ABES Sapphire,University,2,India
3012,8828619,Ajay Kumar Garg Institute of Management,University,12,India
3012,8823176,Ardent Creators,Community,10,India
3012,216961,Ashoka Artisans,Community,12,India
3012,8826904,Ashoka University Youth,University,15,India
3012,213233,Capital City New Delhi,Community,13,India
3012,8828188,Delhi,Community,3,India
3012,222285,Delhi Achievers,Community,1,India
3012,8823738,Delhi Ananta,Community,1,India
3012,8823185,Delhi Capitol,Community,2,India
3012,8827880,Delhi City Nirvana,Community,5,India
3012,8827082,Delhi Institute of Higher Education,University,27,India
3012,8827939,Delhi Mayur Vihar,Community,16,India
3012,8827649,Delhi Metropolitan Education,University,26,India
3012,8825114,Delhi North,Community,13,India
3012,8823374,Delhi Pegasus,Community,10,India
3012,8823178,Delhi Regals,Community,1,India
3012,8827801,Delhi Rohini Saanjh,Community,2,India
3012,218612,Delhi Royals,Community,1,India
3012,89636,Delhi School of Professional Study & Research,University,6,India
3012,8827656,Delhi Shahadra,Community,12,India
3012,8823373,Delhi Vibrance,Community,8,India
3012,214267,DRISHTI' Bhagwan Parshuram Institute of Technology,University,6,India
3012,8823169,Dyal Singh College,University,10,India
3012,8824922,Ganaur,Community,1,India
3012,8828620,Ghaziabad Altruism,Community,13,India
3012,8824849,Ghaziabad Golf Links,Community,1,India
3012,8824892,Ghaziabad Ideal Umang,Community,11,India
3012,8823174,Ghaziabad Metro,Community,1,India
3012,222263,Ghaziabad Prime,Community,1,India
3012,212235,G.I. Bajaj Institute of Technology & Management,University,14,India
3012,8827670,Gita Vidya Mandir Girls College,University,19,India
3012,218044,GVM ITM,University,5,India
3012,217052,Hansraj College,University,8,India
3012,8825931,Ideal Institute of Management and Technology,University,6,India
3012,8828604,IIMT College of Engineering,University,23,India
3012,8828589,Inmantec Institution,University,14,India
3012,8827379,IPEM Group of Institutions Ghaziabad,University,22,India
3012,216062,"Jagannath International Management School, Vasant Kunj",University,2,India
3012,8827895,Miranda House,University,12,India
3012,8824852,Noida Gen Z,University,2,India
3012,8827464,Noida Institute of Engineering and Technology,University,12,India
3012,213222,Noida Youth,Community,27,India
3012,91079,O.P. Jindal Global University,University,14,India
3012,8823777,O.P. Jindal Global University Alumnus,Community,1,India
3012,214944,PGDAV (Eve) College,University,13,India
3012,216147,Physiotherapy Scholars,Community,3,India
3012,8828607,Ram Chameli Chadha Vishvas Girls College,University,26,India
3012,215549,Ram Eesh Institute,University,1,India
3012,8824011,Rishihood University,University,1,India
3012,8825455,Shaheed Bhagat Singh Evening College,University,4,India
3012,216304,Shaheed Sukhdev College of Business,University,7,India
3012,8823168,Shatabdi Elite,Community,1,India
3012,218274,Sonepat,Community,6,India
3012,8827915,Sri Ramaswamy Memorial University,University,12,India
3012,215327,USME,University,17,India
3012,8824093,Vaishali Excellence,Community,1,India
3012,216150,Verve,Community,7,India
3020,8826955,Aarunya of Aditya Degree College,University,18,India
3020,8824456,Aditya Degree College,University,1,India
3020,218399,Aikya Kakinada,Community,10,India
3020,8827979,A. S. Raja Mahila Junior College,University,22,India
3020,8826954,Atoma of Aditya Degree College,University,16,India
3020,8823977,Coastal Andhra (Tuni),Community,15,India
3020,212347,Dharmapuri,Community,12,India
3020,218510,Gayatri Vidya Parishad,University,28,India
3020,76140,GITAM University,University,14,India
3020,8827164,Idaya of Madonna College,University,40,India
3020,8827369,Kakinada Elite City,Community,19,India
3020,8827051,Kakinada Yoda,Community,34,India
3020,8826952,KVSR Siddhartha College of Pharmaceutical Sciences,University,14,India
3020,8823862,M. R. College,University,1,India
3020,8826262,Naipunya Aditya Degree College Tuni,University,9,India
3020,8826956,Narthanasala Dance Academy,University,13,India
3020,8827174,Padmavathi of Pithapur Raja Govt. College,University,24,India
3020,8825926,Phalguna Kshetram Vijayawada,Community,6,India
3020,212314,Pragati Surampalem Central,University,3,India
3020,8823836,PSCMR College of Engineering & Technology,University,22,India
3020,217138,PVP Siddhartha Institute of Technology,University,11,India
3020,8823973,Rajahmundry River City,Community,22,India
3020,212449,Rajiv Gandhi Institute of Law,University,2,India
3020,223102,RK College,University,12,India
3020,8825812,Royal City Bezawada,Community,32,India
3020,8825286,RRC AEC Surampalem,University,14,India
3020,88253,Sabala of Sri Prakash,University,19,India
3020,8824460,Sanjeev Institute of Planning and Management,University,1,India
3020,8826261,Vanitha Viveka Degree College Tuni,University,4,India
3020,8827177,Venkateswara of Pithapur Raja Govt. College,University,19,India
3020,8825191,Vijayawada,Community,13,India
3020,8826929,Vijayawada Elite League,Community,19,India
3020,90679,Vijayawada Mid-Town,Community,9,India
3020,8827185,Vijayawada Sena,Community,13,India
3020,8826944,Vinanda Degree College,University,18,India
3020,47217,Visakha Sattelite City,Community,10,India
3020,8825824,Vizag Champions,Community,20,India
3020,8825696,Vizag Couples PRISM,University,11,India
3020,8825917,Vizag Diamonds,Community,15,India
3020,8824255,Vizag Elite,Community,5,India
3020,8827027,Vizag Royal Claws,Community,13,India
3020,216101,Vizianagarram Central Ekta,Community,54,India
3020,88274,Young Leaders of Sri Prakash,University,13,India
3020,8826957,Yuvathi of VS Lakshmi Degree College,University,15,India
3030,92361,ACT-YCCE,University,17,India
3030,213280,Akola Midtown,Community,19,India
3030,8827865,Amalner,Community,19,India
3030,8827836,Amaravati Midtown Shikhar,Community,16,India
3030,8827338,Anjuman College Of Engineering & Technology,University,13,India
3030,8827884,Ashoka Center For Business And Computer Studies,University,22,India
3030,8827711,Asian Institute of Pharmacy Nashik,University,21,India
3030,8827685,Balharshah Green City,Community,15,India
3030,5471,Chandrapur,Community,12,India
3030,8826935,City Premier College,University,13,India
3030,8826838,City Premier College of Management,University,21,India
3030,218037,Dada Ramchand Bakhru Sindhu Mahavidyalaya,University,1,India
3030,8826367,"Datta Meghe Medical College, Nagpur",University,62,India
3030,8827335,Dhanwate National College Nagpur,University,12,India
3030,216909,Dharampeth M.P. Deo Memorial Science College,University,4,India
3030,8828443,E-Club of Phoenix Rising,Community,12,India
3030,217343,Gandhi City Wardha,Community,25,India
3030,8827654,G.D. Sawant College Nashik,University,30,India
3030,8826686,"G H Raisoni College of Arts, Commerce and Science",University,5,India
3030,8827298,G H Raisoni Law College,University,13,India
3030,8827813,G H Raisoni Skill Tech University,University,22,India
3030,8828446,G H Raisoni Skill Tech University (Science),University,12,India
3030,8826688,G H Raisoni University Amravati,University,1,India
3030,8826006,Godavari Elite,University,13,India
3030,8825315,Government College of Engineering Nagpur,University,10,India
3030,8825328,Hinganghat,Community,19,India
3030,8827638,Ignite Nagpur,Community,10,India
3030,212796,Jalgaon West,Community,7,India
3030,215065,JDCOEM,University,8,India
3030,8827231,JESITMR Nashik,University,26,India
3030,8824170,K.D.K. College of Engineering,University,6,India
3030,5453,Khamgaon,Community,15,India
3030,8826359,KR Pandav Mahavidyalaya,University,14,India
3030,8826258,KVN Naik Inst. of Pharmaceutical Education & Research (Nashik),University,12,India
3030,8827687,Malegaon Vision,Community,15,India
3030,8827820,MGV's Pharmacy College,University,22,India
3030,8826140,MSGCOPER Nasik Grapecity,University,17,India
3030,8827286,MVPS College of Physiotherapy,University,23,India
3030,8826297,MVP’s Dr Vasantrao Pawar Medical College Hospital & Research Center-Nashik,University,17,India
3030,214845,Nagpur,Community,11,India
3030,218107,Nagpur Down Town,Community,2,India
3030,8825992,Nagpur Elite,Community,24,India
3030,64317,Nagpur Ishanya,Community,32,India
3030,86045,Nagpur Jit,University,5,India
3030,8824017,Nagpur United,Community,5,India
3030,216137,Nagpur Vision,Community,4,India
3030,8826732,Nagpur West Illuminate,Community,13,India
3030,8828139,Namco College of Nursing and Research Institute (Nashik),University,14,India
3030,8826255,Nashik,Community,13,India
3030,218540,Nashik Airport,Community,0,India
3030,8828100,Nashik Nexus,Community,13,India
3030,217018,Nashik Nine Hills,Community,19,India
3030,218211,Nashik Smart City,Community,18,India
3030,8827678,Nashik Synergy,Community,0,India
3030,216127,Nasik Grape Valley,Community,20,India
3030,8826480,Nasik North,Community,15,India
3030,218605,Nasik Youth Force,Community,11,India
3030,218039,National Fire Service College,University,19,India
3030,213079,N.I.T. Polytechnic,University,1,India
3030,8828558,Orange City Nagpur,Community,13,India
3030,8827353,Panjabrao Deshmukh Institute of Management Technology & Research Nagpur,University,12,India
3030,212929,Priyadarshini College of Engineering,University,7,India
3030,8826625,Raisoni Jalgaon,University,9,India
3030,217297,"Rajkumar Kewalramani Kanya, Mahavidyalaya",University,1,India
3030,8828050,Ramdeobaba University (RBU),University,3,India
3030,89949,RCOEM Nagpur,University,14,India
3030,89706,Sadabai Raisoli Women's College,University,2,India
3030,214833,Santaji Mahavidyalaya,University,12,India
3030,214311,Satana Baglan,University,4,India
3030,217766,Satana Pride,Community,8,India
3030,217117,Shri Lemdeo Patil Mahvidhyalaya,University,1,India
3030,8827077,Shri Mathuradas Mohota College of Science,University,19,India
3030,8828506,Skill Tech Visionaries,University,15,India
3030,8828517,Smt. Binzani Mahila Mahavidyalaya,University,11,India
3030,217113,Smt. Manorambai Mundle College of Architecture,University,3,India
3030,8825864,Stepping Stones Nagpur,Community,16,India
3030,8827888,St. Vincent Pallotti College of Engineering and Technology,University,14,India
3030,8825810,Symbiosis Law School Nagpur,University,14,India
3030,212291,TGPCA,University,1,India
3030,215802,Umang,Community,16,India
3030,8827305,Visvesvaraya National Institute of Technology (VNIT) Nagpur,University,9,India
3030,8826328,"Vrajlal Manilal Vasant College, Nagpur",University,10,India
3030,216214,VSPM Physio,University,10,India
3030,8827609,Warora,Community,11,India
3040,8825896,AcroBusiness Royals,University,4,India
3040,8825807,Acropolis Civil,University,12,India
3040,213780,Acropolis Professionals,University,8,India
3040,8823921,Acropolis Royals,University,58,India
3040,8823998,Bhopal Marvels,Community,2,India
3040,213762,Bhopal Shahpura,Community,6,India
3040,217732,Chhindwara,Community,9,India
3040,8827876,Chhindwara City,Community,15,India
3040,212912,College of Veterinary Science,University,28,India
3040,8827723,Eastern Hills Bhopal,Community,12,India
3040,218435,E-Club of Indore North,Community,14,India
3040,218356,E-Club of Indore Royals,Community,25,India
3040,8827696,Everest Hills Bhopal,Community,14,India
3040,8827996,Government College of Dentistry (Indore),University,31,India
3040,8827724,Himalaya Hills Bhopal,Community,11,India
3040,212669,IEHE Bhopal,University,13,India
3040,8825816,Indore Activists,Community,10,India
3040,8826775,Indore Adarsh Tarang,Community,12,India
3040,8824098,Indore City-Young Leaders,Community,46,India
3040,215778,Indore Dynamic,Community,1,India
3040,71344,Indore Professionals,Community,28,India
3040,218416,Indore United,Community,7,India
3040,8825876,Lake City Bhopal,Community,13,India
3040,8826333,Madhyanchal Professional University Bhopal,University,3,India
3040,8825107,Manovikas Adarsh Special Educators,University,8,India
3040,8825995,Meghdoot Symbiosis Indore,University,31,India
3040,217630,Mhow Community,Community,9,India
3040,8827697,Nilgiri Hills Bhopal,Community,12,India
3040,8827705,"People's College Of Dental Sciences, Bhopal",University,12,India
3040,8824425,Prashanti,University,18,India
3040,8827443,Ratlam Legacy,Community,9,India
3040,8827718,Sahyadri Hills Bhopal,Community,12,India
3040,8827721,Satpura Hills Bhopal,Community,12,India
3040,212382,Sheshshayi College,University,8,India
3040,8827722,Shivalik Hills Bhopal,Community,12,India
3040,216153,S V V V,University,2,India
3040,215728,TIT & Science Bhopal,University,9,India
3040,8827720,Trikuta Hills Bhopal,Community,13,India
3040,8825285,Ujjain Greater,Community,5,India
3040,8827717,Vindhyachal Hills Bhopal,Community,12,India
3040,88715,Young Uptown,Community,16,India
3053,8823242,Achiever Point Morena,Community,3,India
3053,8827719,Ajmer Force,Community,15,India
3053,217296,Alwar Hope,Community,15,India
3053,8826137,"Aryan College, Ajmer",University,19,India
3053,8828069,Bharatpur Beats,Community,30,India
3053,8823917,Bhiwadi Falcons,Community,22,India
3053,5809,Bikaner,Community,27,India
3053,217776,Bikaner Marudhara,Community,12,India
3053,8826146,Bikaner Thar,Community,18,India
3053,218242,Datia,Community,7,India
3053,215918,Gwalior City,Community,12,India
3053,8824252,Gwalior Mahanagar,Community,13,India
3053,8823340,Gwalior Shine,Community,17,India
3053,215911,Gwalior Youth,Community,11,India
3053,217718,III TM GWALIOR,University,3,India
3053,215692,IIT Jodhpur,University,2,India
3053,8825811,Jodhana,Community,20,India
3053,8826545,Jodhpur Jagrati,Community,15,India
3053,8828086,Morena Mavericks,Community,9,India
3053,217715,Prestige Gwalior,University,25,India
3053,8824877,RNB Global University,University,19,India
3053,8827761,Swami Keshwanand Rajasthan Agricultural University,University,21,India
3053,8824019,Vyas Dental College and Hospital,University,1,India
3055,216034,Aadarsh Ahmedabad,University,3,India
3055,218476,Abu Road,Community,3,India
3055,218141,Ahmedabad Asmita,Community,9,India
3055,8826753,Ahmedabad Bopal,Community,5,India
3055,8825060,Ahmedabad Eleos,Community,9,India
3055,8825796,Ahmedabad Elysium,Community,15,India
3055,214130,Ahmedabad Emerald,Community,13,India
3055,8827440,Ahmedabad Harmony,Community,25,India
3055,8828218,Ahmedabad Majestic,Community,13,India
3055,8828294,Ahmedabad Majesty Stars,Community,15,India
3055,8824345,Ahmedabad Metro,Community,8,India
3055,213985,Ahmedabad Midtown,Community,37,India
3055,8828234,Ahmedabad NextGen,Community,15,India
3055,213279,Ahmedabad Prahladnagar,Community,20,India
3055,8827436,Ahmedabad Skyline Stars,Community,18,India
3055,213987,Ahmedabad Supreme,Community,14,India
3055,215511,Ahmedabad Suryoday,Community,1,India
3055,218424,Ahmedabad Transcend,Community,14,India
3055,8827712,Ahmedabad Vasna Young,Community,19,India
3055,8824147,Ahmedabad West Blind,Community,13,India
3055,74890,Ahmedabad Zankar,Community,1,India
3055,8826748,Ahmedabad Zen,Community,4,India
3055,5829,Anjar,Community,18,India
3055,8823490,Balotra,Community,1,India
3055,8828109,Barmer Youth,Community,18,India
3055,8827431,B J Medical College and Civil hospital (Ahmedabad),University,19,India
3055,218251,Deesa,Community,9,India
3055,8828255,Deesa Divine Youth,Community,12,India
3055,8824233,Divine Samarpan,Community,1,India
3055,216309,"DNP Arts and Commerce College, Deesa",University,3,India
3055,42417,Gandhidham,Community,19,India
3055,8826101,Gandhidham Yuvas,Community,20,India
3055,8826242,Gandhinagar Gift City,Community,4,India
3055,217174,G I T (Gandhinagar Institute of Technology),University,1,India
3055,217802,GLS Institute of Design,University,1,India
3055,217372,Indus University,University,11,India
3055,8826453,Jalore Yuva,Community,10,India
3055,216107,Kadi,Community,18,India
3055,5747,Kankaria,Community,15,India
3055,215326,L.D.C.E.,University,16,India
3055,60137,Midtown Bhuj,Community,15,India
3055,92173,Mundra,Community,44,India
3055,8825131,New L.J.I.E.T.,University,15,India
3055,5705,Palanpur,Community,23,India
3055,218344,Palanpur Youth Town,Community,3,India
3055,91339,Pandit Deendayal Energy University,University,26,India
3055,5699,Patan,Community,19,India
3055,8824795,Radhanpur,Community,1,India
3055,91134,Sabarmati,Community,14,India
3055,8827138,Sarvam Ahmedabad,Community,17,India
3055,8825129,Unjha,Community,15,India
3055,67365,Vijapur,Community,7,India
3055,5671,Visnagar,Community,23,India
3056,8826294,Aayojan School of Architecture-Jaipur,University,15,India
3056,218579,Ahan,Community,1,India
3056,8825035,Aishwarya Udaipur,University,8,India
3056,8824024,Aravali Institute of Technical Studies,University,1,India
3056,8827750,Bhilwara,Community,20,India
3056,218514,Brij Nagar Jhalawar,Community,1,India
3056,218423,Bundi Veer Kumbha,Community,2,India
3056,8828529,Citizen GenZ,Community,33,India
3056,8827009,Doomshell Academy of Advance Computing,University,13,India
3056,218714,Dudu,Community,1,India
3056,214765,Ignite Pali,Community,12,India
3056,5771,Jaipur,Community,3,India
3056,8823270,Jaipur Bapu Nagar,Community,3,India
3056,8828483,Jaipur Royal,Community,12,India
3056,8828307,Kota North Gen Z,Community,12,India
3056,8827193,Manipal University Jaipur,University,11,India
3056,8828049,Pali,Community,14,India
3056,8823491,Rajasthan Dental College,University,10,India
3056,8825834,Rising Stars Pali,Community,9,India
3056,8827881,Shri Mahaveer College,University,18,India
3056,8825907,"Swami Keshvanand Institute of Technology, Management and Gramothan",University,5,India
3056,8826747,Udaipur Aishwarya Drishty,University,12,India
3056,92012,Yuva Bhardwaj Foundation,Community,4,India
3060,218548,Amreli,Community,1,India
3060,217188,Amreli Gir,Community,24,India
3060,212234,Anand Round Town,Community,56,India
3060,8823225,Ankleshwar,Community,10,India
3060,215922,Bardoli,Community,22,India
3060,5993,Bharuch,Community,24,India
3060,8826458,Bharuch Next,Community,15,India
3060,89957,Bhavnagar Royal,Community,40,India
3060,43098,Bhavnagar (Youth),Community,64,India
3060,8825032,Charusat University,University,12,India
3060,8827709,Daman,Community,10,India
3060,214057,Dhule Cross Road,Community,32,India
3060,5963,Dhulia,Community,26,India
3060,213392,GCET College,University,2,India
3060,8827875,Gujarat Institute of Hotel Management,University,16,India
3060,213281,Halvad,Community,7,India
3060,214370,Harijyot,University,16,India
3060,89948,Jamnagar,Community,76,India
3060,8825701,Jamnagar Hope,University,5,India
3060,215372,Jamnagar Smile,University,12,India
3060,214090,Junagadh,Community,72,India
3060,8823936,Karnabhumi Metro,Community,89,India
3060,212381,Mahemdabad,Community,23,India
3060,8827446,Mahemdabad Femina,Community,16,India
3060,8827341,Marwadi University,University,20,India
3060,8828523,Nadiad Next,Community,10,India
3060,217712,NANDNAGARI,Community,8,India
3060,213467,Narmada Nagari  (Community Based),Community,9,India
3060,8827321,Navapur,Community,15,India
3060,214369,Navsari Young Turks,Community,32,India
3060,215263,Rajkot,Community,31,India
3060,8827482,Rajkot Legacy,Community,20,India
3060,8827518,RNG Patel Institute of Technology,University,14,India
3060,80072,Shindkheda,Community,2,India
3060,8823549,Surat,Community,1,India
3060,5881,Surat Community,Community,10,India
3060,91199,Surat Diamond City,Community,27,India
